Date,Ticker,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_20,Return_1,Volatility_10,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,sentiment_score,sentiment_std,news_count,date,social_sentiment_avg,social_sentiment_std,social_post_count,social_engagement_total,social_engagement_avg
2022-04-12,MSFT,247.09,247.09,240.6,241.02,2469050,260.339,266.6964,263.2725517537186,-0.0248422074769379,0.0218913853929774,-0.1409324208725406,32.794788213794504,-6.21050857683224,-2.205283791407409,-4.005224785424831,268.5355,295.8990804636304,241.1719195363696,54.727160927260826,-0.0027759440430592,0.0,0.0,0,2022-04-12,0.326,0.2447,2.0,35.0,17.5
2022-04-13,MSFT,242.27,243.04,241.3,241.52,2267114,255.603,266.0328,261.2008801581263,0.0020745166376234,0.0168068534159281,-0.1639435059540293,28.35115982818219,-7.111288401462417,-3.186484713418411,-3.924803688044006,266.6705,296.0899282208579,237.25107177914208,58.83885644171585,0.0725528754129783,0.0,0.0,0,2022-04-13,0.0,0.0,0.0,0.0,0.0
2022-04-14,MSFT,242.67,246.15,239.27,243.83,3368214,251.968,265.5558,259.54651061925716,0.0095644253063928,0.0181580725272097,-0.1297380255550003,29.39082814353571,-7.551713752366851,-4.059530521208099,-3.4921832311587515,264.633,294.47133006474627,234.7946699352537,59.676660129492575,0.1514047543066339,0.0,0.0,0,2022-04-14,0.0,0.0,0.0,0.0,0.0
2022-04-15,MSFT,245.43,253.29,243.84,248.27,1631821,249.908,265.1594,258.47255722694695,0.0182094081942336,0.0180293680956207,-0.0766169524305426,29.50662834316074,-7.456528899059862,-4.738930196778452,-2.7175987022814097,263.03049999999996,292.7638903921271,233.2971096078728,59.4667807842543,0.2517857902288153,0.0,0.0,0,2022-04-15,0.224,0.0,1.0,27.0,27.0
2022-04-18,MSFT,254.92,256.92,248.1,255.94,3073140,249.591,264.8384,258.23136130057105,0.0308937849921455,0.0187317889703156,-0.0122341862529428,34.326457794681616,-6.685127331379903,-5.128169623698742,-1.5569577076811605,262.0435,291.31585395925487,232.77114604074512,58.544707918509744,0.3957463412663078,0.0,0.0,0,2022-04-18,0.0,0.0,0.0,0.0,0.0
2022-04-19,MSFT,256.91,273.03,256.91,268.63,3537539,250.94300000000004,264.7798,259.2217078433738,0.0495819332656091,0.0237924329386742,0.052996746501509,37.787962787476594,-4.992261404207511,-5.100987979800497,0.1087265755929856,261.723,290.5329194174892,232.9130805825108,57.619838834978395,0.6198719076563445,0.0,0.0,0,2022-04-19,-0.334,0.0,1.0,31.0,31.0
2022-04-20,MSFT,268.17,273.57,268.17,273.11,3581581,252.371,264.9026,260.54440233448105,0.0166772140118378,0.0238910138391116,0.0551713479890276,45.50768831654496,-3.2516711603635144,-4.7311246159131,1.479453455549586,262.007,291.163691820144,232.850308179856,58.31338364028798,0.6904022594279557,0.0,0.0,0,2022-04-20,0.0,0.0,0.0,0.0,0.0
2022-04-21,MSFT,272.79,278.49,272.79,275.52,5171958,254.509,265.1274,261.9706497311971,0.0088242832558309,0.0223857505130585,0.0841268592114581,54.764292768777736,-1.6586540615072636,-4.116630505031933,2.45797644352467,262.14849999999996,291.5499301657179,232.74706983428203,58.80286033143588,0.7273954009147348,0.0,0.0,0,2022-04-21,0.0,0.0,0.0,0.0,0.0
2022-04-22,MSFT,274.5,281.4,274.5,278.89,4028165,257.389,265.4776,263.58201642346404,0.0122314169570267,0.0207014646435812,0.1151585429245471,65.59936894031685,-0.1228297924716912,-3.3178703625198853,3.195040570048194,262.396,292.2945043808322,232.49749561916784,59.79700876166439,0.7758331953650195,0.0,0.0,0,2022-04-22,-0.087,0.135,3.0,150.0,50.0
2022-04-25,MSFT,275.41,282.06,270.94,273.71,5094062,260.044,265.76079999999996,264.54658628789605,-0.0185736311807522,0.021635622900237,0.1074202945460429,64.40074312455707,0.6686317264874901,-2.5205699447184102,3.1892016712059004,262.1685,291.6247214141616,232.71227858583836,58.912442828323265,0.6959093774745188,0.0,0.0,0,2022-04-25,-0.566,0.0,1.0,38.0,38.0
2022-04-26,MSFT,271.91,283.32,271.91,283.03,4150204,264.245,266.3934,266.30691140333454,0.0340506375360782,0.0187849011317456,0.1743008878931207,67.241379176207,2.0245787088459792,-1.6115402140055324,3.6361189228515114,262.292,292.091602681917,232.49239731808296,59.59920536383402,0.8479576593916172,0.0,0.0,0,2022-04-26,0.0,0.0,0.0,0.0,0.0
2022-04-27,MSFT,279.59,279.59,273.85,273.96,2184777,267.489,266.848,267.03577698396936,-0.0320460728544677,0.0240325092769529,0.1343159986750577,63.291308894034565,2.3403254476300503,-0.8211670816784159,3.1614925293084664,261.546,289.2138330424208,233.87816695757917,55.33566608484162,0.7243399398313312,0.0,0.0,0,2022-04-27,0.0,0.0,0.0,0.0,0.0
2022-04-28,MSFT,277.23,277.23,273.17,273.53,1617664,270.459,267.4208,267.6542744140675,-0.0015695722003212,0.0244604441409705,0.1218061764344009,66.52100353378994,2.526733001405262,-0.1515870650616803,2.678320066466942,261.2135,288.0868750255392,234.3401249744608,53.74675005107838,0.7291580418963927,0.0,0.0,0,2022-04-28,0.0,0.0,0.0,0.0,0.0
2022-04-29,MSFT,271.49,271.49,269.45,269.62,3911078,272.594,267.9704,267.8414863746325,-0.0142945929148537,0.0256489820932506,0.0859950859950859,65.61457161865908,2.332075295657546,0.3451454070821649,1.9869298885753812,261.25100000000003,288.1714128380034,234.33058716199665,53.840825676006745,0.6554396667384225,0.0,0.0,0,2022-04-29,-0.163,0.0,1.0,6.0,6.0
2022-05-02,MSFT,274.0,274.29,270.14,272.21,6382328,274.221,268.4282,268.25753529133414,0.0096061123062085,0.0244462203737929,0.0635695866218644,72.80971171283663,2.3595990271012397,0.74803613108598,1.6115628960152597,261.906,289.2413493137618,234.5706506862382,54.67069862752362,0.6884739039133568,0.0,0.0,0,2022-05-02,0.0,0.0,0.0,0.0,0.0
2022-05-03,MSFT,272.19,290.26,272.19,281.81,4561607,275.539,268.9586,269.54824621596896,0.0352668895338159,0.0219293853798089,0.0490637680080408,76.00361416496057,3.1200851525674125,1.2224459353822663,1.897639217185146,263.241,291.761132796622,234.72086720337796,57.04026559324405,0.8255419624518607,0.0,0.0,0,2022-05-03,0.0,0.0,0.0,0.0,0.0
2022-05-04,MSFT,282.31,282.31,268.57,272.85,5075240,275.513,269.2598,269.86269895730527,-0.0317944714523968,0.0242951319374138,-0.0009519973636995,67.24916774352256,2.9655932548265014,1.5710753992711135,1.394517855555388,263.942,292.693890811967,235.19010918803303,57.503781623933946,0.6549115510047147,0.0,0.0,0,2022-05-04,-0.314,0.6109,2.0,71.0,35.5
2022-05-05,MSFT,272.07,280.18,272.07,279.73,1455970,275.93399999999997,269.7306,270.8024419137524,0.0252153197727689,0.0254684608090989,0.0152801974448317,68.17236587864916,3.359588568507206,1.928778033118332,1.430810535388874,265.2215,294.4109993916811,236.03200060831887,58.37899878336225,0.7485225903554702,0.0,0.0,0,2022-05-05,0.011,0.0,1.0,77.0,77.0
2022-05-06,MSFT,279.98,285.29,279.03,282.89,3172981,276.33399999999995,270.2294,271.95363792196645,0.0112966074428912,0.0254276388935446,0.0143425723403491,66.42291274467755,3.882068218046129,2.3194360701038916,1.5626321479422374,266.86150000000004,296.15690741805076,237.5660925819493,58.59081483610146,0.7735667705738032,0.0,0.0,0,2022-05-06,-0.121,0.0,1.0,27.0,27.0
2022-05-09,MSFT,274.16,279.55,274.16,276.6,4349474,276.62299999999993,270.48980000000006,272.3961485960649,-0.0222347909081267,0.0257761995920956,0.0105586204376897,55.26768000347028,3.7454118953994566,2.604631235163005,1.1407806602364516,268.3335,296.3932214789062,240.27377852109385,56.11944295781234,0.6473018897606366,0.0,0.0,0,2022-05-09,-0.04,0.5586,2.0,63.0,31.5
2022-05-10,MSFT,275.83,275.83,273.49,273.6,1997173,275.68,270.6492,272.51080111072537,-0.0108459869848156,0.0232319621315108,-0.0333180228244354,50.33032213770737,3.3563459799880206,2.754974184128008,0.6013717958600124,269.9625,294.96161061576083,244.9633893842391,49.99822123152174,0.5727525882002132,0.0,0.0,0,2022-05-10,0.012,0.1697,2.0,2.0,1.0
2022-05-11,MSFT,270.36,281.43,270.36,275.77,4209203,275.861,270.936,272.821201004942,0.0079312865497074,0.0210415315649021,0.00660680391298,50.1690787633752,3.1863787131558183,2.8412550899335702,0.3451236232222481,271.675,292.87399153510285,250.4760084648972,42.39798307020564,0.5965847831303475,0.0,0.0,0,2022-05-11,0.0,0.0,0.0,0.0,0.0
2022-05-12,MSFT,275.77,275.77,259.18,268.75,6135194,275.383,270.8424,272.4334675758999,-0.0254559959386444,0.0226425762302882,-0.0174752312360617,43.46481043973867,2.456901467482112,2.764384365443279,-0.307482897961167,272.921,289.6969111761349,256.1450888238651,33.551822352269824,0.3756848448883785,0.0,0.0,0,2022-05-12,0.0,0.0,0.0,0.0,0.0
2022-05-13,MSFT,269.39,269.39,253.25,256.3,5800537,274.051,270.519,270.89694685438565,-0.0463255813953488,0.0265732228188565,-0.0494028632890735,39.74071885016263,0.8642124406154039,2.384349980477704,-1.5201375398623005,273.3225,287.8476866552039,258.79731334479607,29.05037331040785,-0.085964931263081,0.0,0.0,0,2022-05-13,0.106,0.0,1.0,64.0,64.0
2022-05-16,MSFT,251.17,257.23,251.17,256.65,3443922,272.495,270.2518,269.5400947730156,0.0013655872024969,0.0262043254474419,-0.0571617501193931,32.61729039843932,-0.3655491894438114,1.8343701464934012,-2.1999193359372127,273.358,287.7067077723722,259.0092922276278,28.697415544744445,-0.0822127074108552,0.0,0.0,0,2022-05-16,-0.523,0.0,1.0,112.0,112.0
2022-05-17,MSFT,257.03,257.44,255.36,256.31,3991773,269.945,269.9582,268.2800857470141,-0.0013247613481394,0.0221041613655903,-0.0904864979951031,36.85778101027414,-1.3519943504367689,1.197097247107367,-2.549091597544136,272.74199999999996,288.89030556534254,256.5936944346574,32.296611130685164,-0.0087840310399575,0.0,0.0,0,2022-05-17,0.0,0.0,0.0,0.0,0.0
2022-05-18,MSFT,257.98,257.98,242.22,242.98,3996787,266.95799999999997,269.2158,265.870553771108,-0.0520073348679334,0.0251169461085407,-0.1094740700018326,30.91817608583949,-3.1728047261385086,0.3231168524581921,-3.495921578596701,271.2355,292.15588690897357,250.3151130910265,41.84077381794711,-0.1753101680896771,0.0,0.0,0,2022-05-18,0.0,0.0,0.0,0.0,0.0
2022-05-19,MSFT,244.24,250.14,244.24,247.47,3995818,263.732,268.4602,264.11812007862153,0.0184788871512058,0.0241003737421926,-0.1153254924391378,36.26441764756267,-4.205031604809221,-0.5825128389952906,-3.622518765813931,269.833,293.1658285559457,246.50017144405433,46.66565711189139,0.0207824900787379,0.0,0.0,0,2022-05-19,0.325,0.0,1.0,1.0,1.0
2022-05-20,MSFT,247.38,247.38,242.18,243.14,1910821,259.757,267.657,262.1202038806576,-0.0174970703519619,0.0226987177756316,-0.1405139806992117,32.354012328158746,-5.311248884624661,-1.5282600481211648,-3.782988836503496,268.0455,293.80790874240284,242.2830912575972,51.52481748480565,0.0166309903505333,0.0,0.0,0,2022-05-20,0.0,0.0,0.0,0.0,0.0
2022-05-23,MSFT,247.53,247.53,244.72,245.12,1437001,256.60900000000004,266.8722,260.50113684440447,0.0081434564448465,0.0236065352937852,-0.1138105567606653,25.45819393225216,-5.959467563857572,-2.4145015512684465,-3.544966012589126,266.616,294.1657852890688,239.06621471093112,55.0995705781377,0.1098699177788309,0.0,0.0,0,2022-05-23,0.567,0.0,1.0,6.0,6.0
2022-05-24,MSFT,245.74,248.3,236.3,243.96,3391500,253.645,266.1282,258.9257904782707,-0.0047323759791122,0.0237115879529187,-0.1083333333333333,28.42419710262297,-6.491952653696956,-3.2299917717541486,-3.261960881942807,264.6625,292.8452023283154,236.47979767168468,56.36540465663072,0.1327091036404964,0.0,0.0,0,2022-05-24,0.0,0.0,0.0,0.0,0.0
2022-05-25,MSFT,243.79,253.86,243.79,252.8,4293969,251.348,265.6078,258.34238186129255,0.0362354484341695,0.0276101763106618,-0.0832940493889834,30.460020254470976,-6.129974275038904,-3.8099882724111,-2.3199860026278043,263.60450000000003,291.9060547090171,235.30294529098296,56.60310941803414,0.3091182602672066,0.0,0.0,0,2022-05-25,0.534,0.0,1.0,147.0,147.0
2022-05-26,MSFT,253.91,257.18,248.9,251.05,3906888,249.57799999999995,264.9372,257.64786930307423,-0.0069224683544303,0.0269455430220758,-0.065860465116279,26.41481476002852,-5.916116864124064,-4.231213990753693,-1.6849028733703708,262.4805,290.9076104664861,234.0533895335139,56.854220932972254,0.2989507232281687,0.0,0.0,0,2022-05-26,0.0,0.0,0.0,0.0,0.0
2022-05-27,MSFT,251.73,264.76,251.59,257.57,5202886,249.705,264.48220000000003,257.64045317897194,0.0259709221270663,0.0246625738433459,0.0049551307062036,35.9515723455895,-5.161030666237792,-4.4171773258505125,-0.7438533403872798,261.878,290.1784865868549,233.57751341314508,56.60097317370981,0.4238882344517534,0.0,0.0,0,2022-05-27,0.14,0.058,2.0,142.0,71.0
2022-05-30,MSFT,248.6,248.6,247.19,247.51,4962364,248.791,263.91880000000003,256.67564811430793,-0.0390573436347401,0.0276821791339547,-0.0356127021235144,32.55782852576415,-5.313130873976604,-4.596368035475731,-0.7167628385008733,260.643,289.199658436392,232.08634156360796,57.113316872784026,0.2700536281362745,0.0,0.0,0,2022-05-30,0.0,0.0,0.0,0.0,0.0
2022-05-31,MSFT,246.95,247.08,246.38,246.92,2997207,247.852,263.3564,255.74653877008816,-0.0023837420710274,0.027675930282352,-0.0366353244118451,30.296407536654858,-5.418814730478772,-4.760857374476339,-0.6579573560024325,258.8985,286.24792029598524,231.5490797040148,54.69884059197045,0.281009983568858,0.0,0.0,0,2022-05-31,0.415,0.0,1.0,9.0,9.0
2022-06-01,MSFT,249.11,251.24,245.1,247.36,4009850,248.29,262.955,254.9478207919845,0.0017819536692047,0.0217715616496657,0.0180261749938268,33.94867169814178,-5.404762883231456,-4.889638476227363,-0.5151244070040928,257.62399999999997,284.60922745971885,230.63877254028105,53.9704549194378,0.3098218735543158,0.0,0.0,0,2022-06-01,0.0,0.0,0.0,0.0,0.0
2022-06-02,MSFT,245.01,245.01,241.21,241.84,1881062,247.727,262.33799999999997,253.6994569070336,-0.0223156532988357,0.022159597964466,-0.022750232351396,37.88944714732793,-5.7725027421319055,-5.066211329408271,-0.7062914127236342,255.7295,281.47169838892705,229.98730161107295,51.48439677785407,0.2302192339956762,0.0,0.0,0,2022-06-02,0.091,0.0,1.0,9.0,9.0
2022-06-03,MSFT,243.64,243.85,239.88,243.6,4020548,247.773,261.7312,252.7376038682685,0.0072775388686734,0.0216225571371779,0.0018919141235502,39.32253304688017,-5.85443564876752,-5.223856193280121,-0.6305794554873989,253.765,276.6140953408419,230.91590465915812,45.6981906816838,0.2775623093963272,0.0,0.0,0,2022-06-03,0.891,0.0,1.0,14.0,14.0
2022-06-06,MSFT,241.06,241.06,237.92,238.44,4130624,247.105,260.9348,251.3759273093858,-0.0211822660098521,0.0224292339135347,-0.027251958224543,36.447747533707215,-6.263534813239659,-5.4317919172720295,-0.8317428959676292,251.85700000000003,272.98565163705797,230.72834836294209,42.25730327411589,0.1824927536675435,0.0,0.0,0,2022-06-06,-0.16,0.4073,2.0,8.0,4.0
2022-06-07,MSFT,237.22,242.22,232.42,237.76,4852334,246.485,260.0788,250.0791723275395,-0.0028518704915282,0.0224166229039535,-0.0254140022954583,45.1013512328418,-6.566919801777772,-5.658817494173178,-0.9081023076045938,250.065,269.4352794589016,230.6947205410984,38.74055891780321,0.1823742262958095,0.0,0.0,0,2022-06-07,0.239,0.0,1.0,68.0,68.0
2022-06-08,MSFT,237.99,237.99,229.37,230.08,4606434,244.213,258.9028,248.17448924872625,-0.032301480484522,0.0196123204843185,-0.089873417721519,34.6024436896699,-7.342427473119301,-5.995539489962403,-1.3468879831568978,247.7805,265.0493407863824,230.5116592136176,34.537681572764825,-0.0124982104750758,0.0,0.0,0,2022-06-08,0.0,0.0,0.0,0.0,0.0
2022-06-09,MSFT,231.58,238.09,227.35,230.8,6491887,242.188,257.9152,246.51977598694276,0.0031293463143253,0.0199957729509225,-0.0806612228639713,38.32765786292337,-7.808908668921134,-6.35821332575415,-1.4506953431669842,245.883,261.7317483816018,230.0342516183982,31.69749676320359,0.0241580080383741,0.0,0.0,0,2022-06-09,0.0,0.0,0.0,0.0,0.0
2022-06-10,MSFT,230.4,242.0,230.4,238.46,4834871,240.277,257.307,245.7521782739006,0.0331889081455805,0.0214438827945128,-0.0741934231471055,44.31158171842122,-7.474340846043134,-6.5814388298119475,-0.8929020162311865,244.99100000000004,260.37241174823015,229.6095882517699,30.762823496460214,0.2876982910638376,0.0,0.0,0,2022-06-10,0.0,0.0,0.0,0.0,0.0
2022-06-13,MSFT,242.49,242.49,235.34,235.38,1384235,239.064,256.8324,244.76435177162435,-0.0129162123626604,0.0185658062028144,-0.0490081208840046,42.90439950369473,-7.37273539112681,-6.7396981420749205,-0.6330372490518892,243.9275,258.8491238357261,229.00587616427387,29.843247671452247,0.2135868021436402,0.0,0.0,0,2022-06-13,0.0,0.0,0.0,0.0,0.0
2022-06-14,MSFT,234.59,236.77,234.59,235.04,1469406,237.87600000000003,256.43100000000004,243.83822303146965,-0.0014444727674398,0.0185820798010541,-0.0481127490685242,32.90993062726345,-7.236232708316294,-6.839005055323196,-0.3972276529930978,242.86400000000003,257.0851945608314,228.6428054391687,28.44238912166267,0.2249176232512396,0.0,0.0,0,2022-06-14,0.0,0.0,0.0,0.0,0.0
2022-06-15,MSFT,237.59,237.66,237.47,237.47,2905563,236.887,256.0038,243.23172559990113,0.0103386657590198,0.0191065799242728,-0.0399822121604139,37.10106373111418,-6.852975817700468,-6.841799207798651,-0.0111766099018169,242.5885,257.01227463554596,228.164725364454,28.847549271091964,0.3225672499282559,0.0,0.0,0,2022-06-15,-0.718,0.0,1.0,8.0,8.0
2022-06-16,MSFT,238.19,238.19,236.63,237.39,3431013,236.442,255.6688,242.67537078086292,-0.0003368846591148,0.017985012587061,-0.0184005954349983,28.16017307483932,-6.480988500919381,-6.769637066422797,0.2886485655034168,242.0845,256.4945118338886,227.67448816611136,28.820023667777264,0.3371097798490438,0.0,0.0,0,2022-06-16,0.483,0.0,1.0,29.0,29.0
2022-06-17,MSFT,235.73,237.0,235.31,235.8,3638732,235.662,255.383,242.02057356363787,-0.0066978389991152,0.0177504967702962,-0.0320197044334974,34.481844557978874,-6.242525634484963,-6.6642147800352305,0.4216891455502676,241.71750000000003,256.3858847279275,227.04911527207256,29.33676945585492,0.2982906737940427,0.0,0.0,0,2022-06-17,0.471,0.4214,2.0,180.0,90.0
2022-06-20,MSFT,242.42,242.42,224.17,236.88,3210809,235.506,255.1774,241.5309951290057,0.0045801526717557,0.0166724964050142,-0.0065425264217413,36.8655153019055,-5.898402013951085,-6.511052226818402,0.612650212867317,241.3055,256.0342523679357,226.57674763206435,29.457504735871368,0.3497666370698749,0.0,0.0,0,2022-06-20,0.197,0.0,1.0,6.0,6.0
2022-06-21,MSFT,236.86,236.86,219.59,224.1,5860125,234.14,254.83900000000003,239.8709003548147,-0.053951367781155,0.023778994884392,-0.0574528936742934,26.99762650752237,-6.581058413658695,-6.525053464186461,-0.0560049494722347,240.3125,256.854049440573,223.770950559427,33.083098881146014,0.0099461492937867,0.0,0.0,0,2022-06-21,0.381,0.0,1.0,32.0,32.0
2022-06-22,MSFT,224.48,224.48,217.28,217.34,1651732,232.866,254.3554,237.7251003210228,-0.0301651048639,0.0235210543390898,-0.0553720445062587,26.351351280131468,-7.580164613843749,-6.736075694117918,-0.8440889197258308,238.5395,256.94222345405717,220.1367765459429,36.805446908114305,-0.0759881153712134,0.0,0.0,0,2022-06-22,0.0,0.0,0.0,0.0,0.0
2022-06-23,MSFT,218.87,218.87,216.22,217.59,4466311,231.545,253.8306,235.80747171902064,0.0011502714640654,0.0234492734681189,-0.0572357019064124,24.139988001996457,-8.256613464543221,-7.040183248202979,-1.2164302163402425,236.8665,256.52155937278144,217.2114406272186,39.310118745562846,0.0096300745167334,0.0,0.0,0,2022-06-23,0.0,0.0,0.0,0.0,0.0
2022-06-24,MSFT,217.62,219.53,215.19,215.47,2580428,229.246,253.1746,233.87056965054248,-0.0097430948113425,0.0190755982659298,-0.0964102994212866,25.69312161699392,-8.8616191058087,-7.404470419724124,-1.457148686084576,234.7615,254.0955782040469,215.4274217959531,38.66815640809375,0.0011011180258376,0.0,0.0,0,2022-06-24,0.0,0.0,0.0,0.0,0.0
2022-06-27,MSFT,218.03,222.23,216.52,219.97,4393126,227.705,252.4552,232.54670587430033,0.0208845778994755,0.0213450645378661,-0.0654686039595547,32.5827294975214,-8.875664903315197,-7.698709316442339,-1.1769555868728585,233.38449999999995,252.8181815321992,213.95081846780076,38.86736306439843,0.1548646745658098,0.0,0.0,0,2022-06-27,0.3055,0.0856,2.0,177.0,88.5
2022-06-28,MSFT,221.45,232.53,221.45,225.37,7592615,226.738,251.59,231.86321007674792,0.0245488021093784,0.0235074757040053,-0.0411419332879509,45.17319109808881,-8.354753036366532,-7.829918060427178,-0.5248349759393536,232.307,250.95456352082937,213.6594364791707,37.295127041658645,0.3139971478780221,0.0,0.0,0,2022-06-28,0.389,0.0,1.0,144.0,144.0
2022-06-29,MSFT,224.12,240.5,224.12,237.35,6072046,226.72599999999997,250.8748,232.38576149801003,0.0531570306606912,0.0295262445638894,-0.0005053269886722,55.4537883802909,-6.895750826804289,-7.643084613702601,0.7473337868983121,231.8065,249.2514766861167,214.3615233138833,34.88995337223338,0.6588852796923398,0.0,0.0,0,2022-06-29,0.0,0.0,0.0,0.0,0.0
2022-06-30,MSFT,238.31,238.31,230.96,232.12,3485919,226.199,250.0068,232.36045087915193,-0.0220349694543922,0.0303670282611748,-0.0221997556763131,44.49843793422802,-6.091281849776266,-7.332724060917334,1.2414422111410683,231.3205,248.1181031811621,214.52289681883784,33.595206362324234,0.5237980380705931,0.0,0.0,0,2022-06-30,0.3645,0.6866,2.0,121.0,60.5
2022-07-01,MSFT,231.91,234.98,231.91,234.47,3252851,226.06599999999997,249.1184,232.5613603192327,0.0101240737549543,0.030532711511264,-0.0056403731976251,49.20021081230393,-5.204119182876525,-6.907003085309173,1.7028839024326476,230.864,246.72671948544428,215.00128051455567,31.725438970888604,0.6136627298777143,0.0,0.0,0,2022-07-01,0.0,0.0,0.0,0.0,0.0
2022-07-05,MSFT,218.64,223.61,218.64,221.39,4585742,224.517,248.072,231.49742124121053,-0.0557853883225999,0.0351178154028215,-0.0653917595406957,40.19819035433366,-5.493161319261333,-6.624234732099605,1.131073412838273,230.0115,245.99207146070623,214.03092853929377,31.96114292141249,0.2302505726657222,0.0,0.0,0,2022-07-05,0.0,0.0,0.0,0.0,0.0
2022-07-06,MSFT,221.4,233.34,221.4,229.58,5152264,225.065,247.003,231.3148096944286,0.0369935408103347,0.0330897398490216,0.0244533690316823,44.767210422238904,-5.003685371195161,-6.300124859918717,1.2964394887235562,229.6025,245.16121713694875,214.0437828630513,31.11743427389746,0.4992769326737558,0.0,0.0,0,2022-07-06,0.404,0.0,1.0,175.0,175.0
2022-07-07,MSFT,227.67,237.33,227.67,233.46,3715619,226.677,246.193,231.51911353305445,0.0169004268664516,0.0311525833871381,0.0741695040029446,47.518626005144505,-4.253655094263621,-5.8908309067876985,1.6371758125240774,229.7715,245.4251933930085,214.1178066069915,31.30738678601699,0.6178156460394012,0.0,0.0,0,2022-07-07,-0.199,0.0,1.0,117.0,117.0
2022-07-08,MSFT,233.64,251.94,226.07,239.32,6100932,228.85,245.5088,232.26205510133497,0.0251006596419085,0.0315184737405809,0.0998667218162598,52.108794544749195,-3.150085446020796,-5.342681814634318,2.192596368613522,230.1975,246.42235147122676,213.9726485287732,32.44970294245354,0.781127380924808,0.0,0.0,0,2022-07-08,0.0,0.0,0.0,0.0,0.0
2022-07-11,MSFT,231.28,231.28,227.72,228.54,3349081,230.157,244.68719999999996,231.9075736631126,-0.0450442921611231,0.0356794726609823,0.0606580962546989,45.523829901531386,-3.109509961545399,-4.896047444016535,1.786537482471136,229.7015,245.46271592291131,213.94028407708865,31.522431845822663,0.4631532235304393,0.0,0.0,0,2022-07-11,0.0,0.0,0.0,0.0,0.0
2022-07-12,MSFT,228.45,228.5,226.54,227.49,1521956,230.909,243.79280000000003,231.48685236186375,-0.0045943817274874,0.0354458614105389,0.0341864799745419,52.081542339538075,-3.1260447248590424,-4.542046900185037,1.4160021753259944,229.30699999999996,244.86340616054335,213.75059383945657,31.112812321086835,0.4415996220062539,0.0,0.0,0,2022-07-12,0.116,0.0,1.0,62.0,62.0
2022-07-13,MSFT,227.21,231.27,227.21,230.5,4250427,231.42199999999997,242.76660000000004,231.39286642263863,0.0132313508286077,0.0348909439702562,0.0227625682211474,58.47064871027431,-2.8632609100778836,-4.206289702163606,1.343028792085723,229.08,244.41509082224587,213.7449091777541,30.670181644491777,0.546299041083607,0.0,0.0,0,2022-07-13,0.432,0.0,1.0,3.0,3.0
2022-07-14,MSFT,229.89,238.14,223.19,231.15,2194218,230.802,241.9326,231.3697362871493,0.002819956616052,0.0301250601613096,-0.0261217611122813,58.68340153412299,-2.572894549094599,-3.879610671549805,1.3067161224552062,228.76400000000004,243.62425770125083,213.90374229874925,29.720515402501576,0.5802812457215711,0.0,0.0,0,2022-07-14,0.0,0.0,0.0,0.0,0.0
2022-07-15,MSFT,231.05,244.33,231.05,240.37,4343447,231.627,241.1454,232.22690425980173,0.0398875189271035,0.0319126349645851,0.0355419610546268,64.6161069611851,-1.5805802258274184,-3.419804582405328,1.8392243565779096,228.913,244.19130811796856,213.63469188203143,30.5566162359371,0.8749433481618825,0.0,0.0,0,2022-07-15,0.254,0.0,1.0,15.0,15.0
2022-07-18,MSFT,245.71,245.71,241.04,244.29,3156364,232.609,240.3734,233.375770520773,0.0163081915380454,0.0321046253860093,0.0418816906214014,64.37352235210057,-0.4724071209790281,-2.830325090120068,2.35791796914104,229.3375,245.8439209197258,212.8310790802742,33.012841839451596,0.952929804489936,0.0,0.0,0,2022-07-18,0.0,0.0,0.0,0.0,0.0
2022-07-19,MSFT,242.54,245.73,236.82,240.69,3793657,234.539,239.6552,234.07236380450888,-0.0147365835687093,0.0254664665011146,0.0871764759022539,59.25120762928539,0.1140237403236028,-2.241455324031334,2.355479064354937,229.52799999999996,246.48279016307475,212.57320983692517,33.90958032614958,0.8291695117616182,0.0,0.0,0,2022-07-19,0.498,0.0198,2.0,36.0,18.0
2022-07-20,MSFT,238.42,238.42,230.18,234.94,2848832,235.075,238.882,234.15499582312708,-0.0238896505878931,0.025223723117254,0.0233469814443765,48.42627652109601,0.1134892443034516,-1.770466410364377,1.8839556546678289,230.07,246.98719523848604,213.152804761514,33.83439047697203,0.6439363893170926,0.0,0.0,0,2022-07-20,0.0,0.0,0.0,0.0,0.0
2022-07-21,MSFT,235.05,246.08,235.05,244.49,2339649,236.17799999999997,238.2564,235.13928193521025,0.040648676257768,0.0277148321780128,0.0472457808618178,57.64618607899041,0.8736005167172607,-1.2416530249480495,2.11525354166531,231.4275,248.40077295300028,214.45422704699973,33.94654590600055,0.8847961449795401,0.0,0.0,0,2022-07-21,0.0,0.0,0.0,0.0,0.0
2022-07-22,MSFT,242.83,242.83,239.47,241.18,4499170,236.36400000000003,237.705,235.71458841757115,-0.0135383860280584,0.0272870942662965,0.0077720207253886,54.09896142243306,1.195128145910786,-0.7542967907762824,1.9494249366870684,232.60700000000003,248.79177139978705,216.42222860021303,32.36954279957399,0.7648477321129419,0.0,0.0,0,2022-07-22,-0.024,0.3932,2.0,24.0,12.0
