publishedAt,text,ticker,sentiment_score
2025-08-12 14:16:39+00:00,"BofA: Intel’s new approach may ease execution pressure. Investing.com -- Bank of America told investors on Tuesday that it views Intel’s recent shift in strategy as a “credit positive,” highlighting a more sensible foundry approach focused on “greater scrutiny” of customer alignment and returns.",INTC,0.0
2025-08-12 14:09:42+00:00,"The most popular stocks and funds investors bought in July. Stock markets pushed higher in July, fuelled by progress on tariff negotiations and strong earnings, boosting investor sentiment.",AMD,0.0
2025-08-12 13:57:22+00:00,"In the time of tariffs, Nvidia and AMD cut unusual deals with Trump. Two chipmakers make revenue-sharing pledges, OpenAI reveals GPT-5 and AOL bids dial-up adieu",AMD,0.0
2025-08-12 13:57:00+00:00,"AST SpaceMobile Stock Soars After Earnings. Its Challenge to Musk’s SpaceX Is Ramping Up.. AST SpaceMobile  stock was surging early Tuesday.  The satellite company’s ambition of challenging Elon Musk’s SpaceX looks to be closer to reality.  AST SpaceMobile stock was up 18% at $54.21 in early trading, having reported quarterly results after the market close on Monday.",AMZN,0.2
2025-08-12 13:35:00+00:00,"Health & Fitness Stocks Positioned for Strong 2025 Growth. PTON, SFM, STKL, and BODI are tapping into an $11T wellness market, boosted by tech, nutrition, and holistic health trends.",AMZN,0.4
2025-08-12 13:33:01+00:00,Warren Buffett Warns Investing At ‘Too-High Purchase Price’ Even for ‘an Excellent Company’ Can Undo a Decade of Smart Investing. Warren Buffett cautions investors that overpaying for even a great company can eliminate the value created by future success.,AMZN,0.0
2025-08-12 13:20:00+00:00,"T-Mobile Introduces New Revvl 8 Smartphone Packed with Power and Perks. BELLEVUE, Wash., August 12, 2025--What’s the News: Today, T-Mobile (NASDAQ: TMUS) introduced the all-new T-Mobile Revvl 8 smartphone — the latest addition in its Revvl lineup, which also includes the Revvl Tab 2 — now available at T-Mobile and Metro by T-Mobile. With performance and features on par with pricier smartphones on top of benefit-packed plans on America’s Best Mobile Network, Revvl 8 is a standout value. The new Revvl 8 will be available in stores and online Thu., Aug. 14 exclusively",QCOM,0.0
2025-08-12 13:06:00+00:00,"TTD Stock Crashes Post Q2 Earnings: Stay Invested or Make an Exit?. TTD stock slides post Q2 as macro headwinds and competition remain concerns, but CTV growth and Kokai adoption offer bright spots.",AMZN,0.0
2025-08-11 14:25:00+00:00,"Form 8.3 - Aqua Acquisition Sub LLC (subsidiary of Qualcomm Incorporated). LONDON, August 11, 2025-- FORM 8.3",QCOM,0.0
2025-08-11 14:01:00+00:00,"Deep Learning Chipsets Market Surges to USD 25.5 Billion by 2033, Propelled by 18.4% CAGR - Verified Market Reports®. The Global Deep Learning Chipsets Market is projected to grow at a CAGR of 18.4% from 2026 to 2033, according to a new report published by Verified Market Reports®. The report reveals that the market was valued at USD 5.5 Billion in 2024 and is expected to reach USD 25.5 Billion by the end of the forecast period.",QCOM,0.0
2025-08-11 13:31:00+00:00,"Can Solid Automotive Revenues Propel QCOM Stock Amid Tariff Woes?. Qualcomm's Q3 earnings beat on strong automotive and IoT growth, but China tariffs and high R&amp;D costs cloud its outlook.",QCOM,0.0
2025-08-11 04:39:06+00:00,"1 Semiconductor Stock Worth Investigating and 2 We Question. Semiconductors are the picks and shovels of modern technology. Compute-intensive AI workloads are also priming them for the next wave of secular growth, a trend that has supported the industry over the past six months as its 6.3% return has closely followed the S&amp;P 500.",QCOM,0.0
2025-08-09 16:00:02+00:00,"Is Qualcomm the Best Semiconductor Stock to Buy Right Now?. With leadership in emerging technology markets such as AI, automotive, and IoT, QCOM is one of the best growth plays now.",QCOM,0.0
2025-08-08 15:10:00+00:00,"Form 8.3 - Qualcomm Incorporated. LONDON, August 08, 2025-- FORM 8.3",QCOM,0.0
2025-08-08 13:00:02+00:00,How to Find Strong Computer and Technology Stocks Slated for Positive Earnings Surprises. Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,QCOM,0.6000000000000001
2025-08-08 12:30:00+00:00,"3 Cheap Tech Stocks to Buy Right Now. Verizon, Qualcomm, and UMC still look like value plays in this frothy market.",QCOM,0.0
